sessionId,contentId,eventId
user-052079,1149923,8
user-052080,1149614,0
user-052080,1149892,1
user-052080,1149971,2
user-052081,1149623,0
user-052081,1149411,1
user-052082,1149650,0
user-052082,1149599,1
user-052083,1144857,0
user-052084,1149671,0
user-052085,1149671,0
user-052085,1149599,1
user-052086,1149894,0
user-052086,1149892,1
user-052087,1149784,0
user-052087,1149599,1
user-052088,1149617,0
user-052088,1149911,1
user-052089,1149892,0
user-052089,1149614,1
user-052089,1149880,2
user-052090,1149892,0
user-052090,1086727,1
user-052091,1149671,0
user-052092,1149671,0
user-052092,1149955,1
user-052092,1149892,2
user-052092,1149955,3
user-052093,1149671,0
user-052093,1149650,1
user-052094,1149529,0
user-052095,551476,0
user-052095,780266,1
user-052096,1149671,0
user-052097,1149653,0
user-052098,1149476,0
user-052098,1149671,1
user-052099,1149623,0
user-052100,1149607,0
user-052101,1149623,0
user-052102,1149883,0
user-052102,1148570,1
user-052103,589587,0
user-052104,1149757,0
user-052104,1149892,1
user-052105,1149614,0
user-052105,1149892,1
user-052105,1149663,2
user-052106,1149623,0
user-052107,1149757,0
user-052107,1149817,1
user-052107,1149784,2
user-052108,1149553,0
user-052108,1149671,1
user-052109,1149599,0
user-052109,1149941,1
user-052110,1135246,0
user-052110,1135246,1
user-052110,1135246,2
user-052111,1149650,0
user-052112,1149759,0
user-052112,1149553,1
user-052113,1149910,0
user-052113,1149277,1
user-052114,1149671,0
user-052114,1149614,1
user-052114,1149892,2
user-052115,1149671,0
user-052115,1149623,1
user-052116,1149927,0
user-052116,1149920,1
user-052116,1144637,2
user-052117,1149892,0
user-052118,1149671,0
user-052118,1149550,1
user-052119,1149614,0
user-052119,1149840,1
user-052120,1149614,0
user-052121,1149349,0
user-052121,1149599,1
user-052121,1149671,2
user-052121,1149623,3
user-052121,1149681,4
user-052122,1149892,0
user-052123,1149553,0
user-052123,1113666,1
user-052123,1149892,2
user-052123,1149955,3
user-052124,1149599,0
user-052125,1149631,0
user-052125,1149665,1
user-052126,1149415,0
user-052126,1149671,1
user-052127,1149614,0
user-052127,1149892,1
user-052128,1149892,0
user-052128,1149892,1
user-052128,1149606,2
user-052129,1149653,0
user-052129,1149653,1
user-052130,1149924,0
user-052131,1129168,0
user-052131,1149677,1
user-052131,1038243,2
user-052132,1145051,0
user-052132,1144838,1
user-052133,1149553,0
user-052134,1149553,0
user-052134,1149614,1
user-052135,1149671,0
user-052135,1149927,1
user-052136,1149671,0
user-052136,1149660,1
user-052136,1149673,2
user-052137,1149599,0
user-052138,1149889,0
user-052139,1149479,0
user-052139,1149553,1
user-052140,1149553,0
user-052140,1149671,1
user-052141,1149892,0
user-052141,1149963,1
user-052142,1149653,0
user-052142,1149883,1
user-052143,1149380,0
user-052143,1096030,1
user-052144,1148909,0
user-052144,1148909,1
user-052145,1149599,0
user-052145,1149634,1
user-052146,1149671,0
user-052147,1149955,0
user-052147,1149892,1
user-052148,1149635,0
user-052148,1149451,1
user-052148,1148917,2
user-052148,1149584,3
user-052148,1149629,4
user-052148,1149671,5
user-052148,1149759,6
user-052148,1149627,7
user-052148,1149799,8
user-052148,1149675,9
user-052148,1149647,10
user-052148,1149757,11
user-052148,1149499,12
user-052148,1149892,13
user-052148,1149614,14
user-052148,1149955,15
user-052148,1149917,16
user-052149,1149892,0
user-052149,1130609,1
user-052149,1149917,2
user-052150,1149608,0
user-052150,1148755,1
user-052150,1148570,2
user-052150,1149499,3
user-052150,1089447,4
user-052151,1149675,0
user-052151,1149880,1
user-052152,1149704,0
user-052152,1149878,1
user-052152,1149673,2
user-052152,1149614,3
user-052152,1149448,4
user-052152,1148805,5
user-052153,1149660,0
user-052153,1149626,1
user-052153,1149671,2
user-052153,1149892,3
user-052153,1149917,4
user-052154,1149671,0
user-052154,1149955,1
user-052155,1149623,0
user-052156,1149606,0
user-052157,1149671,0
user-052157,1149704,1
user-052158,1149418,0
user-052158,1093190,1
user-052159,1149704,0
user-052159,1148570,1
user-052160,1149647,0
user-052160,1149599,1
user-052161,1149911,0
user-052161,1149864,1
user-052161,1149614,2
user-052162,1149656,0
user-052162,1149783,1
user-052162,1149713,2
user-052163,1149852,0
user-052163,617128,1
user-052164,1149559,0
user-052164,1149588,1
user-052165,1149671,0
user-052166,1149599,0
user-052166,1076149,1
user-052166,1149892,2
user-052166,1149655,3
user-052166,1149763,4
user-052166,1149880,5
user-052167,1149966,0
user-052167,1149652,1
user-052168,1149621,0
user-052169,1149653,0
user-052169,1149522,1
user-052170,800190,0
user-052170,800190,1
user-052170,800190,2
user-052171,1149631,0
user-052171,1149619,1
user-052171,1149611,2
user-052171,1149957,3
user-052171,1149961,4
user-052172,1149930,0
user-052172,1149892,1
user-052172,1149953,2
user-052173,1149614,0
user-052173,1149892,1
user-052174,1149660,0
user-052174,1149415,1
user-052174,1149799,2
user-052174,1149892,3
user-052174,1149966,4
user-052175,1099172,0
user-052176,1148570,0
user-052176,1149558,1
user-052177,1149043,0
user-052177,1149671,1
user-052178,1149599,0
user-052178,1149878,1
user-052179,1149930,0
user-052179,1149996,1
user-052180,1149739,0
user-052180,1149614,1
user-052180,1149663,2
user-052181,1149558,0
user-052182,1148867,0
user-052182,1148867,1
user-052182,1148867,2
user-052183,1149671,0
user-052183,1149614,1
user-052183,1149892,2
user-052184,1148570,0
user-052184,1149558,1
user-052185,1149645,0
user-052185,1148570,1
user-052186,1149599,0
user-052186,1148869,1
user-052186,1149664,2
user-052186,1148570,3
user-052187,1149671,0
user-052188,1149626,0
user-052188,1149526,1
user-052189,1149404,0
user-052189,1149631,1
user-052190,1149955,0
user-052190,1149892,1
user-052190,1149917,2
user-052190,1149955,3
user-052191,1149653,0
user-052191,1149886,1
user-052191,1149729,2
user-052191,1149274,3
user-052191,1149734,4
user-052191,1149650,5
user-052192,1149883,0
user-052192,1149759,1
user-052192,1149892,2
user-052193,1149704,0
user-052193,1145809,1
user-052194,1149671,0
user-052195,1149671,0
user-052196,1149458,0
user-052196,1148061,1
user-052197,1149675,0
user-052197,1149614,1
user-052197,1149892,2
user-052198,1149614,0
user-052198,1149892,1
user-052199,1149526,0
user-052199,1149671,1
user-052199,1149675,2
user-052200,1149498,0
user-052200,1149498,1
user-052201,1149892,0
user-052201,1149917,1
user-052202,1149640,0
user-052202,1149671,1
user-052202,1149653,2
user-052202,1148570,3
user-052202,1149892,4
user-052202,1149917,5
user-052203,1149623,0
user-052203,1149780,1
user-052203,1148570,2
user-052204,1149599,0
user-052205,1073006,0
user-052205,1033378,1
user-052205,1038850,2
user-052206,1149907,0
user-052206,1149892,1
user-052207,1149885,0
user-052207,1149885,1
user-052208,1149614,0
user-052208,1149936,1
user-052209,1149671,0
user-052209,1149878,1
user-052209,1149671,2
user-052210,1149927,0
user-052210,1149892,1
user-052210,1149614,2
user-052210,1149945,3
user-052210,1149917,4
user-052211,1149600,0
user-052211,1149600,1
user-052212,1149902,0
user-052212,1149713,1
user-052212,1128988,2
user-052212,1149892,3
user-052213,1149570,0
user-052214,1149671,0
user-052214,1140905,1
user-052214,1149892,2
user-052215,1146930,0
user-052215,1146930,1
user-052216,1149626,0
user-052216,1149757,1
user-052217,1149634,0
user-052217,1149927,1
user-052217,1149675,2
user-052217,1149660,3
user-052217,1149943,4
user-052217,1149892,5
user-052218,1149938,0
user-052218,1149661,1
user-052219,1149780,0
user-052220,1149599,0
user-052220,1149672,1
user-052220,1149522,2
user-052220,1149623,3
user-052220,1149740,4
user-052220,1149892,5
user-052221,1149526,0
user-052221,1149917,1
user-052222,1149626,0
user-052222,1149661,1
user-052222,1149553,2
user-052223,1149765,0
user-052223,1149757,1
user-052223,1149675,2
user-052223,1149661,3
user-052223,1149569,4
user-052223,1148757,5
user-052223,1149945,6
user-052223,1149663,7
user-052223,1149943,8
user-052224,1149498,0
user-052224,1149392,1
user-052225,1149448,0
user-052225,1149558,1
user-052225,1149677,2
user-052225,1148418,3
user-052225,1149892,4
user-052225,1149961,5
user-052226,1149614,0
user-052226,1149892,1
user-052227,1149498,0
user-052227,1149553,1
user-052227,1149479,2
user-052227,1149740,3
user-052227,1149757,4
user-052228,1149626,0
user-052228,1149883,1
user-052228,1149757,2
user-052229,1149552,0
user-052229,1139936,1
user-052230,1149892,0
user-052230,1149917,1
user-052231,1149642,0
user-052231,1149631,1
user-052232,1149927,0
user-052232,1149927,1
user-052233,1149757,0
user-052233,1149653,1
user-052233,1149878,2
user-052233,1149740,3
user-052233,1149672,4
user-052233,1149791,5
user-052233,1137037,6
user-052234,1149614,0
user-052234,1149663,1
user-052235,1149592,0
user-052235,1149677,1
user-052236,1148570,0
user-052236,1149640,1
user-052237,1149043,0
user-052237,1149892,1
user-052238,1149647,0
user-052238,1149862,1
user-052238,1149740,2
user-052238,1149590,3
user-052239,1149608,0
user-052239,1149878,1
user-052239,1149784,2
user-052239,1149892,3
user-052240,1149792,0
user-052241,1149894,0
user-052241,1149671,1
user-052241,1149784,2
user-052241,1149757,3
user-052241,1149869,4
user-052241,1149623,5
user-052241,1149780,6
user-052242,1148757,0
user-052242,1138067,1
user-052243,1149784,0
user-052243,1149909,1
user-052244,1149614,0
user-052244,1149931,1
user-052244,1149927,2
user-052245,1149604,0
user-052245,1149558,1
user-052246,1129712,0
user-052246,1083324,1
user-052246,1086284,2
user-052247,1149553,0
user-052248,1149892,0
user-052248,1149986,1
user-052248,1149893,2
user-052249,1149498,0
user-052249,1149911,1
user-052250,1149879,0
user-052250,1149869,1
user-052251,1149784,0
user-052251,1149671,1
user-052251,1149614,2
user-052252,1149757,0
user-052252,1149740,1
user-052253,1149645,0
user-052254,1149553,0
user-052254,1148570,1
user-052254,1149560,2
user-052254,1149602,3
user-052254,1149378,4
user-052254,1149529,5
user-052254,1149619,6
user-052254,1149688,7
user-052254,1104299,8
user-052254,1149884,9
user-052254,1149960,10
user-052254,1149917,11
user-052255,1149599,0
user-052255,1149671,1
user-052256,1149623,0
user-052256,1149558,1
user-052257,1149927,0
user-052257,1149458,1
user-052258,1149498,0
user-052259,1149355,0
user-052259,1149018,1
user-052259,1129028,2
user-052259,1149018,3
user-052260,1149553,0
user-052260,1149553,1
user-052260,1149892,2
user-052261,1149671,0
user-052261,1149677,1
user-052261,1149592,2
user-052262,1148570,0
user-052262,1149030,1
user-052262,1149519,2
user-052262,1149614,3
user-052262,1149955,4
user-052262,1149892,5
user-052263,1149479,0
user-052263,1149784,1
user-052263,1149671,2
user-052263,1148570,3
user-052263,1142460,4
user-052264,1149671,0
user-052264,1149458,1
user-052265,1149425,0
user-052265,1149425,1
user-052266,1149653,0
user-052266,1148570,1
user-052266,1149675,2
user-052266,1149627,3
user-052267,1149949,0
user-052267,1148858,1
user-052267,1149941,2
user-052267,1149663,3
user-052268,1149672,0
user-052268,1149671,1
user-052268,1149677,2
user-052269,1149599,0
user-052269,1149671,1
user-052269,1149892,2
user-052269,1149704,3
user-052270,1149614,0
user-052270,1149892,1
user-052271,1149671,0
user-052271,1149675,1
user-052271,1149740,2
user-052271,1149902,3
user-052271,1149713,4
user-052271,1149927,5
user-052271,1149614,6
user-052271,1149892,7
user-052272,1149671,0
user-052272,1149623,1
user-052272,1149780,2
user-052272,1149673,3
user-052272,1148605,4
user-052273,1149817,0
user-052273,1149961,1
user-052273,1149997,2
user-052274,1149599,0
user-052274,1149850,1
user-052274,1149927,2
user-052275,1149558,0
user-052275,1149606,1
user-052276,1149955,0
user-052276,1149892,1
user-052277,1149349,0
user-052278,1149934,0
user-052278,1149796,1
user-052279,1149671,0
user-052279,1149675,1
user-052280,1149817,0
user-052281,1149630,0
user-052281,1149671,1
user-052281,1148570,2
user-052281,1149679,3
user-052281,1149892,4
user-052281,1149663,5
user-052282,1149892,0
user-052282,1149673,1
user-052283,1016231,0
user-052284,1004404,0
user-052284,1004404,1
user-052285,1149679,0
user-052285,1149043,1
user-052285,1149512,2
user-052286,1149882,0
user-052286,1149458,1
user-052287,1149784,0
user-052287,1149043,1
user-052288,1148570,0
user-052289,1149681,0
user-052289,1149681,1
user-052289,1149498,2
user-052290,1149639,0
user-052290,763963,1
user-052290,1149850,2
user-052290,1149819,3
user-052290,763963,4
user-052291,1149729,0
user-052292,1149892,0
user-052292,1149704,1
user-052293,1149614,0
user-052293,1149892,1
user-052294,1149850,0
user-052294,1149675,1
user-052294,1149757,2
user-052295,1149484,0
user-052295,1149671,1
user-052295,1149305,2
user-052295,1149098,3
user-052296,1149614,0
user-052297,1149225,0
user-052297,1148570,1
user-052297,1149671,2
user-052298,1090933,0
user-052298,717642,1
user-052299,1149740,0
user-052299,1149799,1
user-052299,1148570,2
user-052299,1149892,3
user-052300,1149261,0
user-052300,1149438,1
user-052301,1149623,0
user-052301,1149375,1
user-052301,1149288,2
user-052301,1149621,3
user-052302,1149493,0
user-052302,1149623,1
user-052302,1149411,2
user-052303,1149927,0
user-052303,1149660,1
user-052303,1149799,2
user-052304,1149458,0
user-052304,1149477,1
user-052305,1149614,0
user-052305,1149892,1
user-052305,1130609,2
user-052305,1149927,3
user-052305,1149671,4
user-052305,1149784,5
user-052305,1149666,6
user-052305,1149663,7
user-052305,1149917,8
user-052306,1149671,0
user-052306,1149653,1
user-052306,1149740,2
user-052306,1149892,3
user-052307,1149448,0
user-052307,1148778,1
user-052307,1079556,2
user-052307,1149499,3
user-052307,1143885,4
user-052307,1149883,5
user-052308,1149614,0
user-052308,1149892,1
user-052308,1149614,2
user-052309,1149623,0
user-052310,1149653,0
user-052310,1149671,1
user-052311,1149448,0
user-052311,1149499,1
user-052312,1149093,0
user-052312,1149816,1
user-052312,1149960,2
user-052313,763402,0
user-052313,1024825,1
user-052313,763402,2
user-052314,1149623,0
user-052314,1149671,1
user-052315,1149671,0
user-052315,1149341,1
user-052315,1149996,2
user-052315,1149614,3
user-052315,1149892,4
user-052315,1149946,5
user-052316,1149553,0
user-052316,1149917,1
user-052317,1149567,0
user-052318,1149671,0
user-052318,1148570,1
user-052318,1007292,2
user-052319,1149661,0
user-052319,1149757,1
user-052319,1149945,2
user-052320,1149966,0
user-052320,1149489,1
user-052321,1149317,0
user-052321,1149623,1
user-052322,1149671,0
user-052322,1149599,1
user-052322,1149614,2
user-052322,1149945,3
user-052323,415619,0
user-052324,1149234,0
user-052324,1148163,1
user-052324,1149495,2
user-052325,1149791,0
user-052325,1149924,1
user-052325,1149650,2
user-052326,1148859,0
user-052326,1122878,1
user-052327,1149614,0
user-052327,1149614,1
user-052328,1149671,0
user-052328,1149729,1
user-052329,1149671,0
user-052329,1149955,1
user-052330,1149671,0
user-052330,1149671,1
user-052330,1149679,2
user-052330,1149614,3
user-052330,1149917,4
user-052331,1149671,0
user-052331,1149480,1
user-052331,1149675,2
user-052331,1149955,3
user-052331,1149663,4
user-052331,1149892,5
user-052332,1149688,0
user-052333,1149614,0
user-052333,1149892,1
user-052333,1149677,2
user-052334,1149688,0
user-052334,1149910,1
user-052335,1149885,0
user-052335,1149676,1
user-052336,1149675,0
user-052336,1149894,1
user-052336,1149849,2
user-052337,1149882,0
user-052337,1149599,1
user-052338,1149599,0
user-052338,1149671,1
user-052339,1148570,0
user-052339,1149614,1
user-052339,1149892,2
user-052339,1149964,3
user-052339,1149930,4
user-052340,1149626,0
user-052340,1149623,1
user-052340,1149661,2
user-052341,1149892,0
user-052341,1149663,1
user-052342,1149914,0
user-052342,1149781,1
user-052342,1146930,2
user-052343,1149404,0
user-052343,1149404,1
user-052344,1149647,0
user-052344,1149862,1
user-052345,1149614,0
user-052345,1149911,1
user-052346,1149043,0
user-052346,1149043,1
user-052347,1149671,0
user-052347,1148570,1
user-052347,1149892,2
user-052347,1149955,3
user-052347,1149945,4
user-052348,1149658,0
user-052348,1149661,1
user-052348,1149740,2
user-052348,1149672,3
user-052348,755037,4
user-052348,1149661,5
user-052348,1149679,6
user-052348,1149095,7
user-052348,1149591,8
user-052348,1149572,9
user-052348,1149757,10
user-052348,1149902,11
user-052348,1149780,12
user-052348,1149614,13
user-052348,1149945,14
user-052348,1149030,15
user-052348,1149438,16
user-052349,1149883,0
user-052350,1149675,0
user-052350,1149799,1
user-052350,1149759,2
user-052351,1149671,0
user-052352,1149927,0
user-052352,1149018,1
user-052352,1149628,2
user-052353,1149671,0
user-052353,1149675,1
user-052354,1149518,0
user-052354,1148512,1
user-052355,1149671,0
user-052355,1149569,1
user-052356,1149927,0
user-052357,1149479,0
user-052357,1149892,1
user-052358,1149599,0
user-052358,1149653,1
user-052358,1149462,2
user-052358,1149608,3
user-052358,1149679,4
user-052359,1149679,0
user-052359,1149791,1
user-052359,1137037,2
user-052360,1149927,0
user-052361,1149911,0
user-052361,1149471,1
user-052361,431411,2
user-052362,1149626,0
user-052362,1149653,1
user-052362,1149626,2
user-052362,1149945,3
user-052363,1149664,0
user-052363,1149672,1
user-052364,1149741,0
user-052365,1148747,0
user-052366,1028248,0
user-052366,1149910,1
user-052367,1149816,0
user-052367,1149884,1
user-052367,1149960,2
user-052368,1149927,0
user-052368,1149874,1
user-052369,1149739,0
user-052369,1149663,1
user-052369,1149973,2
user-052369,1149920,3
user-052369,1149878,4
user-052370,1149602,0
user-052370,1149658,1
user-052371,1149623,0
user-052371,1149553,1
user-052371,1149671,2
user-052372,1148570,0
user-052372,1149438,1
user-052373,1149675,0
user-052373,1149661,1
user-052373,1149653,2
user-052373,1149545,3
user-052374,1149423,0
user-052374,1149418,1
user-052375,1149671,0
user-052375,1149671,1
user-052376,1148570,0
user-052376,1149671,1
user-052377,1075428,0
user-052377,1148800,1
user-052377,1133526,2
user-052377,1149740,3
user-052377,1148998,4
user-052378,1096939,0
user-052379,1149526,0
user-052380,1149927,0
user-052380,1149385,1
user-052380,1149784,2
user-052380,1149675,3
user-052380,1149660,4
user-052381,1149430,0
user-052381,1149704,1
user-052382,1149458,0
user-052382,1149882,1
user-052383,1140995,0
user-052383,1135791,1
user-052384,1149102,0
user-052384,1149518,1
user-052385,1149623,0
user-052385,1149599,1
user-052386,1148570,0
user-052386,1149623,1
user-052386,1149647,2
user-052386,1149479,3
user-052387,1149663,0
user-052387,1149663,1
user-052388,1149623,0
user-052388,1149663,1
user-052388,1149893,2
user-052389,1149621,0
user-052390,1148570,0
user-052390,1149681,1
user-052391,1010809,0
user-052391,671751,1
user-052392,1149892,0
user-052392,1149614,1
user-052393,1149955,0
user-052393,1149663,1
user-052393,1149819,2
user-052393,1149917,3
user-052394,1149664,0
user-052394,1149599,1
user-052394,1149526,2
user-052394,1149043,3
user-052395,1149675,0
user-052395,1149892,1
user-052396,1015409,0
user-052396,1063196,1
user-052397,1149671,0
user-052397,1149671,1
user-052398,1149671,0
user-052398,1059466,1
user-052399,1149536,0
user-052399,1149738,1
user-052399,1149882,2
user-052400,1149892,0
user-052400,1149917,1
user-052401,1149499,0
user-052402,1149614,0
user-052402,1149614,1
user-052403,1149783,0
user-052403,1149567,1
user-052403,1148570,2
user-052404,1149892,0
user-052404,1149757,1
user-052405,1149892,0
user-052406,1149614,0
user-052406,1149892,1
user-052406,1149784,2
user-052406,1149673,3
user-052407,1149614,0
user-052407,1149955,1
user-052407,1149892,2
user-052407,1149911,3
user-052407,1149917,4
user-052408,1148570,0
user-052408,1149960,1
user-052409,1149553,0
user-052409,1149892,1
user-052410,1149614,0
user-052410,1149892,1
user-052411,1149234,0
user-052411,1148163,1
user-052412,1149892,0
user-052412,1149966,1
user-052413,1149671,0
user-052413,1149626,1
user-052414,1061162,0
user-052415,1149558,0
user-052415,1149653,1
user-052415,1149671,2
user-052415,1149927,3
user-052415,1149614,4
user-052415,1149892,5
user-052416,1149617,0
user-052416,1149671,1
user-052417,1149740,0
user-052417,1149599,1
user-052418,1149599,0
user-052418,1149671,1
user-052418,1148570,2
user-052418,1148570,3
user-052419,1149658,0
user-052419,1149671,1
user-052420,1149553,0
user-052421,1149599,0
user-052421,1149892,1
user-052421,1149663,2
user-052421,1149675,3
user-052421,1149614,4
user-052422,1149982,0
user-052422,1149607,1
user-052423,1149626,0
user-052423,1149623,1
user-052424,1149955,0
user-052424,1149971,1
user-052424,1149614,2
user-052424,1149988,3
user-052425,1149114,0
user-052425,1023565,1
user-052426,1149704,0
user-052426,1148570,1
user-052427,1149915,0
user-052427,1149961,1
user-052428,1149660,0
user-052428,1149892,1
user-052429,1105066,0
user-052429,1149892,1
user-052430,1148570,0
user-052430,1149499,1
user-052430,1149679,2
user-052430,1149892,3
user-052431,1148570,0
user-052431,1149740,1
user-052431,1149647,2
user-052431,1149850,3
user-052432,1149910,0
user-052432,1149423,1
user-052433,1149671,0
user-052434,1149671,0
user-052434,1149817,1
user-052434,1148570,2
user-052434,1149642,3
user-052435,1149366,0
user-052435,1149623,1
user-052436,1149836,0
user-052436,1149915,1
user-052437,1149558,0
user-052437,1149671,1
user-052438,1149538,0
user-052439,1149892,0
user-052440,1149671,0
user-052440,1149675,1
user-052441,1149677,0
user-052441,1149626,1
user-052441,1149672,2
user-052442,1149943,0
user-052442,1149784,1
user-052442,1149675,2
user-052443,1149671,0
user-052444,1149664,0
user-052444,1149623,1
user-052445,1149498,0
user-052445,1148570,1
user-052446,1149655,0
user-052446,1149417,1
user-052446,1146930,2
user-052446,1149614,3
user-052446,1149892,4
user-052447,1149553,0
user-052447,1149892,1
user-052447,1149864,2
user-052447,1149971,3
user-052447,1149910,4
user-052447,1149614,5
user-052448,1149671,0
user-052449,1149729,0
user-052449,1149671,1
user-052450,1107090,0
user-052451,1149671,0
user-052452,1149883,0
user-052452,1149943,1
user-052453,1149927,0
user-052454,1149664,0
user-052454,1149849,1
user-052454,1149780,2
user-052454,1149874,3
user-052454,1149884,4
user-052454,1149781,5
user-052454,1149980,6
user-052454,1149983,7
user-052455,1149558,0
user-052455,1149498,1
user-052456,1149599,0
user-052456,1149554,1
user-052457,1149599,0
user-052457,1149653,1
user-052457,1149757,2
user-052457,1149673,3
user-052458,1149840,0
user-052459,1148570,0
user-052460,1148163,0
user-052460,1148163,1
user-052460,1145849,2
user-052460,1149817,3
user-052460,1149943,4
user-052461,1149368,0
user-052461,1149927,1
user-052462,1149608,0
user-052462,1149626,1
user-052462,1149661,2
user-052462,1149704,3
user-052462,1149945,4
user-052463,1149925,0
user-052463,1149671,1
user-052464,1149599,0
user-052464,1149740,1
user-052464,1149378,2
user-052464,1149770,3
user-052465,1149562,0
user-052465,1149622,1
user-052466,1149910,0
user-052467,1149784,0
user-052467,1149411,1
user-052468,1149626,0
user-052468,1149661,1
user-052468,1149623,2
user-052468,1149480,3
user-052468,1149757,4
user-052468,1149522,5
user-052468,1149592,6
user-052468,1149892,7
user-052468,1149614,8
user-052468,1149784,9
user-052468,1149955,10
user-052469,1149009,0
user-052469,1149558,1
user-052470,1149526,0
user-052470,1149438,1
user-052470,1149341,2
user-052470,1149799,3
user-052471,1149882,0
user-052472,1149892,0
user-052472,1130609,1
user-052473,1148870,0
user-052474,1149599,0
user-052474,1149783,1
user-052474,1149907,2
user-052474,1149838,3
user-052474,1149927,4
user-052474,1149799,5
user-052474,1149614,6
user-052474,1149892,7
user-052475,1149671,0
user-052475,1149671,1
user-052476,1149671,0
user-052476,1149650,1
user-052477,1149671,0
user-052477,1149653,1
user-052477,1148570,2
user-052477,1149664,3
user-052477,1149499,4
user-052477,1149448,5
user-052478,1149892,0
user-052478,1149614,1
user-052478,1149614,2
user-052479,1149634,0
user-052480,1149458,0
user-052480,1148570,1
user-052481,1149665,0
user-052481,1149631,1
user-052481,1149997,2
user-052482,1149679,0
user-052482,1149673,1
user-052482,1149704,2
user-052483,1149599,0
user-052483,1149671,1
user-052483,1148570,2
user-052483,1148797,3
user-052483,1149599,4
user-052483,1149647,5
user-052484,1149043,0
user-052485,1149349,0
user-052485,1149892,1
user-052486,1148570,0
user-052486,1142460,1
user-052487,1149607,0
user-052487,1148570,1
user-052487,1149623,2
user-052487,1149960,3
user-052488,1149892,0
user-052488,1149663,1
user-052489,1149757,0
user-052489,1149927,1
user-052489,1149614,2
user-052489,1149945,3
user-052489,1149892,4
user-052489,1149943,5
user-052490,1149679,0
user-052491,1149675,0
user-052491,1149671,1
user-052492,1146248,0
user-052492,1146248,1
user-052493,1149892,0
user-052493,1149536,1
user-052493,1149864,2
user-052493,1149941,3
user-052494,1149626,0
user-052494,1149370,1
user-052495,1149599,0
user-052496,1149672,0
user-052497,1149653,0
user-052497,1149599,1
user-052497,1149632,2
user-052498,1149791,0
user-052498,1149924,1
user-052499,1149614,0
user-052499,1149664,1
user-052500,1149894,0
user-052500,1147980,1
user-052501,1149614,0
user-052501,1149892,1
user-052502,1149671,0
user-052502,1149671,1
user-052503,1149736,0
user-052503,1149852,1
user-052503,1149885,2
user-052504,1149600,0
user-052504,1149671,1
user-052505,1149757,0
user-052505,1149784,1
user-052505,1149522,2
user-052505,1145642,3
user-052505,1140724,4
user-052505,1149592,5
user-052505,1149599,6
user-052505,1149671,7
user-052506,1148570,0
user-052506,1149634,1
user-052506,1149660,2
user-052506,1149927,3
user-052507,1149671,0
user-052508,1149634,0
user-052508,1149650,1
user-052508,1149550,2
user-052508,1149780,3
user-052509,1149553,0
user-052509,1149614,1
user-052510,1149661,0
user-052511,1149614,0
user-052512,1149671,0
user-052512,1149558,1
user-052513,1149671,0
user-052513,1149679,1
user-052514,1149955,0
user-052514,1149917,1
user-052515,1149671,0
user-052515,1149927,1
user-052515,1149663,2
user-052515,1149892,3
user-052516,1149545,0
user-052516,1149552,1
user-052516,1149496,2
user-052516,1149379,3
user-052516,1149341,4
user-052517,1109836,0
user-052517,1149917,1
user-052518,801863,0
user-052518,1003592,1
user-052519,1149614,0
user-052519,1149892,1
user-052520,1149677,0
user-052520,1149819,1
user-052521,1107731,0
user-052521,1107731,1
user-052522,1149614,0
user-052522,1149892,1
user-052523,1149658,0
user-052524,1149894,0
user-052524,1149650,1
user-052525,1149671,0
user-052526,1149645,0
user-052526,1148570,1
user-052526,1149423,2
user-052526,1149491,3
user-052526,1149448,4
user-052526,1149499,5
user-052526,1149043,6
user-052527,1149671,0
user-052528,1149599,0
user-052528,1148086,1
user-052529,1149653,0
user-052529,1149675,1
user-052529,1149614,2
user-052530,1149671,0
user-052530,1149955,1
user-052530,1149704,2
user-052530,1129422,3
user-052530,1147000,4
user-052530,1149218,5
user-052530,1149519,6
user-052531,1149704,0
user-052531,1149671,1
user-052532,1149675,0
user-052532,1149660,1
user-052532,1149218,2
user-052533,1149536,0
user-052533,1149553,1
user-052533,1149892,2
user-052534,1149671,0
user-052534,1148570,1
user-052535,1149660,0
user-052535,1149967,1
user-052535,1149675,2
user-052536,1149608,0
user-052536,1148755,1
user-052537,1127920,0
user-052537,1149911,1
user-052538,1149599,0
user-052538,1148869,1
user-052539,1149671,0
user-052539,1149599,1
user-052539,1149614,2
user-052540,1149892,0
user-052540,1149679,1
user-052540,1149893,2
user-052540,1149673,3
user-052540,1149328,4
user-052540,1149023,5
user-052540,1149438,6
user-052541,1149645,0
user-052541,1142931,1
user-052541,1145625,2
user-052542,1149892,0
user-052543,1149817,0
user-052543,1149945,1
user-052543,1149892,2
user-052544,1149675,0
user-052544,1148570,1
user-052544,1148570,2
user-052545,1149599,0
user-052545,1149679,1
user-052546,1149671,0
user-052546,1149675,1
user-052547,1148570,0
user-052548,1149704,0
user-052549,1149757,0
user-052549,1149928,1
user-052550,1149675,0
user-052550,1149784,1
user-052550,1148570,2
user-052550,1007292,3
user-052551,1149671,0
user-052552,1149599,0
user-052552,1149535,1
user-052553,1149594,0
user-052554,1149675,0
user-052554,1149883,1
user-052555,1136576,0
user-052555,1136576,1
user-052556,1149558,0
user-052556,1149400,1
user-052557,1149671,0
user-052557,1149599,1
user-052557,1149955,2
user-052557,1149614,3
user-052558,1149614,0
user-052559,1149658,0
user-052559,1149789,1
user-052560,1009219,0
user-052560,1009219,1
